code,description,category,subcategory,commoncat
196.5,inguinal and lower limb,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
196.6,intrapelvic,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
196.8,multiple sites,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
196.9,site unspecified,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
197,secondary malignant neoplasm of respiratory and digestive systems,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
197.0,lung,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
197.1,mediastinum,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
197.2,pleura,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
197.3,other respiratory organs,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
197.4,"small intestine, including duodenum",neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
197.5,large intestine and rectum,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
197.6,retroperitoneum and peritoneum,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
197.7,liver,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
197.8,other digestive organs,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
198,secondary malignant neoplasm of other specified sites,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
198.0,kidney,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
198.1,other urinary organs,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
198.2,skin,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
198.3,brain and spinal cord,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
198.4,other parts of nervous system,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
198.5,bone and bone marrow,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
198.6,ovary,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
198.7,suprarenal gland,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
198.8,other specified sites,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
199,malignant neoplasm without specification of site,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
199.0,disseminated,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
199.1,other,neoplasms,malignant neoplasm of other and unspecified sites,neoplasms
200,lymphosarcoma and reticulosarcoma,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
200.0,reticulosarcoma,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
200.1,lymphosarcoma,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
200.2,burkitt's tumour,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
200.8,other named variants,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
201,hodgkin's disease,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
201.0,hodgkin's paragranuloma,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
201.1,hodgkin's granuloma,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
201.2,hodgkin's sarcoma,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
201.4,lymphocytic-histiocytic predominance,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
201.5,nodular sclerosis,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
201.6,mixed cellularity,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
201.7,lymphocytic depletion,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
201.9,unspecified,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
202,other malignant neoplasm of lymphoid and histiocytic tissue,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
202.0,nodular lymphoma,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
202.1,mycosis fungoides,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
202.2,sezary's disease,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
202.3,malignant histiocytosis,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
202.4,leukaemic reticuloendotheliosis,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
202.5,letterer-siwe disease,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
202.6,malignant mast-cell tumours,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
202.8,other lymphomas,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
202.9,other and unspecified,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
203,multiple myeloma and immunoproliferative neoplasms,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
203.0,multiple myeloma,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
203.1,plasma cell leukaemia,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
203.8,other immunoproliferative neoplasms,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
204,lymphoid leukaemia,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
204.0,acute,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
204.1,chronic,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
204.2,subacute,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
204.8,other,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
204.9,unspecified,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
205,myeloid leukaemia,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
205.0,acute,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
205.1,chronic,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
205.2,subacute,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
205.3,myeloid sarcoma,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
205.8,other,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
205.9,unspecified,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
206,monocytic leukaemia,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
206.0,acute,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
206.1,chronic,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
206.2,subacute,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
206.8,other,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
206.9,unspecified,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
207,other specified leukaemia,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
207.0,acute erythraemia and erythroleukaemia,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
207.1,chronic erythraemia,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
207.2,megakaryocytic leukaemia,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
207.8,other,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
208,leukaemia of unspecified cell type,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
208.0,acute,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
208.1,chronic,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
208.2,subacute,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
208.8,other,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
208.9,unspecified,neoplasms,malignant neoplasm of lymphatic and haematopoietic tissue,neoplasms
210,"benign neoplasm of lip, oral cavity and pharynx",neoplasms,benign neoplasm,neoplasms
210.0,lip,neoplasms,benign neoplasm,neoplasms
210.1,tongue,neoplasms,benign neoplasm,neoplasms
210.2,major salivary glands,neoplasms,benign neoplasm,neoplasms
210.3,floor of mouth,neoplasms,benign neoplasm,neoplasms
210.4,other and unspecified parts of mouth,neoplasms,benign neoplasm,neoplasms
210.5,tonsil,neoplasms,benign neoplasm,neoplasms
210.6,other parts of oropharynx,neoplasms,benign neoplasm,neoplasms
210.7,nasopharynx,neoplasms,benign neoplasm,neoplasms
210.8,hypopharynx,neoplasms,benign neoplasm,neoplasms
210.9,"pharynx, unspecified",neoplasms,benign neoplasm,neoplasms
211,benign neoplasm of other parts of digestive system,neoplasms,benign neoplasm,neoplasms
211.0,oesophagus,neoplasms,benign neoplasm,neoplasms
211.1,stomach,neoplasms,benign neoplasm,neoplasms
211.2,"small intestine, including duodenum",neoplasms,benign neoplasm,neoplasms
211.3,colon,neoplasms,benign neoplasm,neoplasms
211.4,rectum and anal canal,neoplasms,benign neoplasm,neoplasms
211.5,liver and biliary passages,neoplasms,benign neoplasm,neoplasms
211.6,"pancreas, except islets of langerhans",neoplasms,benign neoplasm,neoplasms
211.7,islets of langerhans,neoplasms,benign neoplasm,neoplasms
211.8,retroperitoneum and peritoneum,neoplasms,benign neoplasm,neoplasms
211.9,other and unspecified site,neoplasms,benign neoplasm,neoplasms
212,benign neoplasm of respiratory and intrathoracic organs,neoplasms,benign neoplasm,neoplasms
212.0,"nasal cavities, middle ear and accessory sinuses",neoplasms,benign neoplasm,neoplasms
212.1,larynx,neoplasms,benign neoplasm,neoplasms
212.2,trachea,neoplasms,benign neoplasm,neoplasms
212.3,bronchus and lung,neoplasms,benign neoplasm,neoplasms
212.4,pleura,neoplasms,benign neoplasm,neoplasms
212.5,mediastinum,neoplasms,benign neoplasm,neoplasms
212.6,thymus,neoplasms,benign neoplasm,neoplasms
212.7,heart,neoplasms,benign neoplasm,neoplasms
212.8,other specified sites,neoplasms,benign neoplasm,neoplasms
212.9,site unspecified,neoplasms,benign neoplasm,neoplasms
213,benign neoplasm of bone and articular cartilage,neoplasms,benign neoplasm,neoplasms
213.0,bones of skull and face,neoplasms,benign neoplasm,neoplasms
213.1,lower jaw bone,neoplasms,benign neoplasm,neoplasms
213.2,"vertebral column, excluding sacrum and coccyx",neoplasms,benign neoplasm,neoplasms
213.3,"ribs, sternum and clavicle",neoplasms,benign neoplasm,neoplasms
213.4,long bones of upper limb and scapula,neoplasms,benign neoplasm,neoplasms
213.5,"upper limb, short bones",neoplasms,benign neoplasm,neoplasms
213.6,"pelvic bones, sacrum and coccyx",neoplasms,benign neoplasm,neoplasms
213.7,"lower limb, long bones",neoplasms,benign neoplasm,neoplasms
213.8,"lower limb, short bones",neoplasms,benign neoplasm,neoplasms
213.9,site unspecified,neoplasms,benign neoplasm,neoplasms
214,lipoma,neoplasms,benign neoplasm,neoplasms
215,other benign neoplasm of connective and other soft tissue,neoplasms,benign neoplasm,neoplasms
215.0,"head, face and neck",neoplasms,benign neoplasm,neoplasms
215.2,"upper limb, including shoulder",neoplasms,benign neoplasm,neoplasms
215.3,"lower limb, including hip",neoplasms,benign neoplasm,neoplasms
215.4,thorax,neoplasms,benign neoplasm,neoplasms
215.5,abdomen,neoplasms,benign neoplasm,neoplasms
215.6,pelvis,neoplasms,benign neoplasm,neoplasms
215.7,"trunk, unspecified",neoplasms,benign neoplasm,neoplasms
215.8,other specified sites,neoplasms,benign neoplasm,neoplasms
215.9,site unspecified,neoplasms,benign neoplasm,neoplasms
216,benign neoplasm of skin,neoplasms,benign neoplasm,neoplasms
216.0,skin of lip,neoplasms,benign neoplasm,neoplasms
216.1,"eyelid, including canthus",neoplasms,benign neoplasm,neoplasms
216.2,ear and external auricular canal,neoplasms,benign neoplasm,neoplasms
216.3,skin of other and unspecified parts of face,neoplasms,benign neoplasm,neoplasms
216.4,scalp and skin of neck,neoplasms,benign neoplasm,neoplasms
216.5,"skin of trunk, except scrotum",neoplasms,benign neoplasm,neoplasms
216.6,"skin of upper limb, including shoulder",neoplasms,benign neoplasm,neoplasms
216.7,"skin of lower limb, including hip",neoplasms,benign neoplasm,neoplasms
216.8,other,neoplasms,benign neoplasm,neoplasms
216.9,site unspecified,neoplasms,benign neoplasm,neoplasms
217,benign neoplasm of breast,neoplasms,benign neoplasm,neoplasms
218,uterine leiomyoma,neoplasms,benign neoplasm,neoplasms
219,other benign neoplasm of uterus,neoplasms,benign neoplasm,neoplasms
219.0,cervix uteri,neoplasms,benign neoplasm,neoplasms
219.1,corpus uteri,neoplasms,benign neoplasm,neoplasms
219.8,other specified parts,neoplasms,benign neoplasm,neoplasms
219.9,part unspecified,neoplasms,benign neoplasm,neoplasms
220,benign neoplasm of ovary,neoplasms,benign neoplasm,neoplasms
221,benign neoplasm of other female genital organs,neoplasms,benign neoplasm,neoplasms
221.0,uterine tube and ligaments,neoplasms,benign neoplasm,neoplasms
221.1,vagina,neoplasms,benign neoplasm,neoplasms
221.2,vulva,neoplasms,benign neoplasm,neoplasms
221.8,other specified sites,neoplasms,benign neoplasm,neoplasms
